Date,Company,Ticker Symbol,Currency,Open,High,Low,Close,Adj Close,Volume
9/1/2017,Nintendo,NTDOY,USD,8.37,9.73,8.11,9.19,9.19,39341000.00
10/1/2017,Nintendo,NTDOY,USD,9.29,10.35,9.21,9.73,9.73,44570500.00
11/1/2017,Nintendo,NTDOY,USD,9.60,10.79,9.31,10.20,10.20,40924500.00
12/1/2017,Nintendo,NTDOY,USD,10.05,10.10,8.92,9.01,9.01,34033500.00
1/1/2018,Nintendo,NTDOY,USD,9.04,11.69,9.04,11.42,11.42,53160000.00
2/1/2018,Nintendo,NTDOY,USD,10.96,11.54,9.65,11.41,11.41,40683000.00
3/1/2018,Nintendo,NTDOY,USD,11.15,11.59,10.84,11.10,11.10,30186000.00
4/1/2018,Nintendo,NTDOY,USD,11.20,11.20,10.14,10.50,10.50,46674500.00
5/1/2018,Nintendo,NTDOY,USD,10.50,10.90,9.52,10.21,10.21,35615000.00
6/1/2018,Nintendo,NTDOY,USD,9.89,10.07,7.98,8.16,8.16,61575500.00
7/1/2018,Nintendo,NTDOY,USD,8.04,8.59,7.81,8.53,8.53,39553000.00
8/1/2018,Nintendo,NTDOY,USD,8.68,9.05,7.76,8.99,8.99,30867000.00
9/1/2018,Nintendo,NTDOY,USD,8.94,9.37,8.45,9.09,9.09,29934000.00
10/1/2018,Nintendo,NTDOY,USD,9.21,9.30,7.35,7.83,7.83,36681500.00
11/1/2018,Nintendo,NTDOY,USD,7.85,8.23,6.78,7.57,7.57,35772500.00
12/1/2018,Nintendo,NTDOY,USD,7.70,7.70,6.28,6.62,6.62,48878000.00
1/1/2019,Nintendo,NTDOY,USD,6.55,7.87,6.49,7.45,7.45,40932000.00
2/1/2019,Nintendo,NTDOY,USD,7.05,7.35,6.40,6.85,6.85,62919500.00
3/1/2019,Nintendo,NTDOY,USD,6.93,7.27,6.61,7.17,7.17,38595500.00
4/1/2019,Nintendo,NTDOY,USD,7.22,8.84,7.16,8.62,8.62,61363500.00
5/1/2019,Nintendo,NTDOY,USD,8.60,8.99,8.21,8.83,8.83,42505500.00
6/1/2019,Nintendo,NTDOY,USD,8.88,9.20,8.56,9.15,9.15,31032000.00
7/1/2019,Nintendo,NTDOY,USD,9.30,9.74,8.97,9.24,9.24,40633000.00
8/1/2019,Nintendo,NTDOY,USD,9.48,9.69,9.02,9.45,9.45,26912500.00
9/1/2019,Nintendo,NTDOY,USD,9.57,9.98,9.24,9.32,9.32,30419000.00
10/1/2019,Nintendo,NTDOY,USD,9.47,9.61,8.41,9.30,9.30,40054000.00
11/1/2019,Nintendo,NTDOY,USD,9.65,9.98,9.48,9.68,9.68,57207500.00
12/1/2019,Nintendo,NTDOY,USD,9.88,10.65,9.84,9.98,9.98,27422000.00
1/1/2020,Nintendo,NTDOY,USD,10.14,10.16,9.15,9.18,9.18,27804500.00
2/1/2020,Nintendo,NTDOY,USD,9.23,9.37,8.15,8.40,8.40,36573500.00
3/1/2020,Nintendo,NTDOY,USD,8.40,9.75,7.16,9.66,9.66,49299500.00
4/1/2020,Nintendo,NTDOY,USD,9.52,11.18,9.52,10.29,10.29,52930000.00
5/1/2020,Nintendo,NTDOY,USD,10.36,10.97,10.10,10.17,10.17,32688000.00
6/1/2020,Nintendo,NTDOY,USD,10.26,11.79,10.09,11.18,11.18,50023000.00
7/1/2020,Nintendo,NTDOY,USD,11.12,12.00,10.94,11.00,11.00,19664000.00
8/1/2020,Nintendo,NTDOY,USD,11.10,13.74,11.00,13.47,13.47,66592500.00
9/1/2020,Nintendo,NTDOY,USD,13.84,14.56,13.20,14.18,14.18,79571000.00
10/1/2020,Nintendo,NTDOY,USD,14.23,14.28,13.00,13.55,13.55,31045500.00
11/1/2020,Nintendo,NTDOY,USD,13.68,14.75,12.32,14.19,14.19,86491000.00
12/1/2020,Nintendo,NTDOY,USD,13.72,16.51,13.41,16.10,16.10,41528500.00
1/1/2021,Nintendo,NTDOY,USD,15.96,16.18,14.40,14.45,14.45,45219500.00
2/1/2021,Nintendo,NTDOY,USD,15.21,16.40,14.54,15.42,15.42,54326500.00
3/1/2021,Nintendo,NTDOY,USD,15.37,15.48,13.63,14.16,14.16,64411500.00
4/1/2021,Nintendo,NTDOY,USD,14.21,15.20,14.00,14.38,14.38,35274000.00
5/1/2021,Nintendo,NTDOY,USD,14.46,15.59,13.57,15.46,15.46,62077500.00
6/1/2021,Nintendo,NTDOY,USD,15.18,15.78,14.12,14.51,14.51,29444500.00
7/1/2021,Nintendo,NTDOY,USD,14.45,15.10,12.80,12.85,12.85,55383000.00
8/1/2021,Nintendo,NTDOY,USD,13.02,13.10,11.34,12.02,12.02,61781000.00
9/1/2021,Nintendo,NTDOY,USD,12.11,12.75,11.61,11.85,11.85,60415000.00
10/1/2021,Nintendo,NTDOY,USD,10.96,11.50,10.68,11.05,11.05,45683000.00
11/1/2021,Nintendo,NTDOY,USD,11.14,11.41,10.59,11.02,11.02,37992500.00
12/1/2021,Nintendo,NTDOY,USD,11.20,12.27,11.03,11.67,11.67,41773500.00
1/1/2022,Nintendo,NTDOY,USD,11.80,12.36,11.31,12.22,12.22,48205500.00
2/1/2022,Nintendo,NTDOY,USD,12.29,12.90,12.17,12.71,12.71,31104000.00
3/1/2022,Nintendo,NTDOY,USD,12.59,13.65,11.99,12.58,12.58,41019000.00
4/1/2022,Nintendo,NTDOY,USD,12.88,13.14,11.34,11.40,11.40,27693000.00
5/1/2022,Nintendo,NTDOY,USD,11.11,11.77,10.49,11.12,11.12,45670000.00
6/1/2022,Nintendo,NTDOY,USD,11.22,11.33,10.38,10.76,10.76,29782000.00
7/1/2022,Nintendo,NTDOY,USD,10.69,11.35,10.43,11.20,11.20,20900500.00
8/1/2022,Nintendo,NTDOY,USD,11.00,11.25,10.20,10.22,10.22,28770500.00
9/1/2022,Nintendo,NTDOY,USD,10.20,10.91,9.95,10.19,10.19,37669000.00
10/1/2022,Nintendo,NTDOY,USD,9.87,10.90,9.77,10.12,10.12,23053400.00
11/1/2022,Nintendo,NTDOY,USD,10.21,10.85,9.76,10.73,10.73,23910000.00
12/1/2022,Nintendo,NTDOY,USD,10.56,10.70,10.00,10.42,10.42,21485200.00
1/1/2023,Nintendo,NTDOY,USD,10.42,10.92,10.20,10.77,10.77,20208800.00
2/1/2023,Nintendo,NTDOY,USD,10.69,10.91,9.30,9.33,9.33,23063500.00
3/1/2023,Nintendo,NTDOY,USD,9.37,9.82,9.26,9.69,9.69,20434500.00
4/1/2023,Nintendo,NTDOY,USD,9.65,10.61,9.61,10.56,10.56,22586400.00
5/1/2023,Nintendo,NTDOY,USD,10.43,11.00,10.21,10.57,10.57,40585200.00
6/1/2023,Nintendo,NTDOY,USD,10.66,11.99,10.65,11.38,11.38,22519900.00
7/1/2023,Nintendo,NTDOY,USD,11.30,11.65,10.91,11.28,11.28,18521300.00
8/1/2023,Nintendo,NTDOY,USD,11.13,11.51,10.30,10.67,10.67,20031000.00
9/1/2023,Nintendo,NTDOY,USD,10.76,10.94,10.20,10.35,10.35,19004300.00
10/1/2023,Nintendo,NTDOY,USD,10.20,10.64,10.03,10.32,10.32,15933400.00
11/1/2023,Nintendo,NTDOY,USD,10.35,11.87,10.35,11.63,11.63,22572700.00
12/1/2023,Nintendo,NTDOY,USD,11.66,12.99,11.49,12.99,12.99,13165700.00
1/1/2024,Nintendo,NTDOY,USD,12.97,14.10,12.35,13.89,13.89,13970800.00
2/1/2024,Nintendo,NTDOY,USD,14.00,15.01,13.52,13.91,13.91,28450900.00
3/1/2024,Nintendo,NTDOY,USD,13.96,14.07,13.50,13.59,13.59,10795000.00
4/1/2024,Nintendo,NTDOY,USD,13.50,13.55,11.77,12.18,12.18,16818700.00
5/1/2024,Nintendo,NTDOY,USD,12.10,13.82,11.75,13.58,13.58,37466100.00
6/1/2024,Nintendo,NTDOY,USD,13.65,14.22,13.19,13.30,13.30,9601000.00
7/1/2024,Nintendo,NTDOY,USD,13.60,14.27,13.32,13.72,13.72,15215700.00
8/1/2024,Nintendo,NTDOY,USD,13.44,14.25,11.36,13.60,13.60,20437500.00
9/1/2024,Nintendo,NTDOY,USD,13.66,13.90,13.10,13.32,13.32,8816100.00
10/1/2024,Nintendo,NTDOY,USD,13.32,13.79,12.00,13.22,13.22,18699100.00
7/1/2000,NetEase Games,NTES,USD,0.61,0.76,0.24,0.30,0.25,112174000.00
8/1/2000,NetEase Games,NTES,USD,0.32,0.38,0.24,0.38,0.31,57758000.00
9/1/2000,NetEase Games,NTES,USD,0.38,0.39,0.27,0.27,0.22,19924000.00
10/1/2000,NetEase Games,NTES,USD,0.27,0.27,0.16,0.17,0.14,33398000.00
11/1/2000,NetEase Games,NTES,USD,0.19,0.26,0.16,0.17,0.14,23268000.00
12/1/2000,NetEase Games,NTES,USD,0.17,0.30,0.14,0.15,0.12,18718000.00
1/1/2001,NetEase Games,NTES,USD,0.16,0.16,0.09,0.11,0.09,74044000.00
2/1/2001,NetEase Games,NTES,USD,0.11,0.12,0.09,0.10,0.08,21152000.00
3/1/2001,NetEase Games,NTES,USD,0.09,0.10,0.05,0.06,0.05,13490000.00
4/1/2001,NetEase Games,NTES,USD,0.06,0.10,0.06,0.09,0.07,19384000.00
5/1/2001,NetEase Games,NTES,USD,0.09,0.10,0.06,0.10,0.08,25608000.00
6/1/2001,NetEase Games,NTES,USD,0.10,0.12,0.06,0.07,0.05,35352000.00
7/1/2001,NetEase Games,NTES,USD,0.07,0.08,0.03,0.04,0.03,62808000.00
8/1/2001,NetEase Games,NTES,USD,0.04,0.05,0.03,0.03,0.03,8876000.00
9/1/2001,NetEase Games,NTES,USD,0.03,0.03,0.03,0.03,0.03,0.00
10/1/2001,NetEase Games,NTES,USD,0.03,0.03,0.03,0.03,0.03,0.00
11/1/2001,NetEase Games,NTES,USD,0.03,0.03,0.03,0.03,0.03,0.00
12/1/2001,NetEase Games,NTES,USD,0.03,0.03,0.03,0.03,0.03,0.00
1/1/2002,NetEase Games,NTES,USD,0.04,0.07,0.04,0.04,0.03,13636000.00
2/1/2002,NetEase Games,NTES,USD,0.04,0.05,0.03,0.04,0.03,13688000.00
3/1/2002,NetEase Games,NTES,USD,0.04,0.04,0.03,0.04,0.03,6928000.00
4/1/2002,NetEase Games,NTES,USD,0.04,0.05,0.03,0.05,0.04,52088000.00
5/1/2002,NetEase Games,NTES,USD,0.05,0.06,0.05,0.06,0.05,15806000.00
6/1/2002,NetEase Games,NTES,USD,0.06,0.08,0.06,0.07,0.06,17094000.00
7/1/2002,NetEase Games,NTES,USD,0.07,0.10,0.07,0.10,0.08,17700000.00
8/1/2002,NetEase Games,NTES,USD,0.10,0.18,0.08,0.18,0.14,37754000.00
9/1/2002,NetEase Games,NTES,USD,0.17,0.18,0.15,0.17,0.14,21290000.00
10/1/2002,NetEase Games,NTES,USD,0.16,0.22,0.09,0.20,0.16,43068000.00
11/1/2002,NetEase Games,NTES,USD,0.20,0.52,0.20,0.46,0.38,213228000.00
12/1/2002,NetEase Games,NTES,USD,0.47,0.69,0.38,0.57,0.46,212636000.00
1/1/2003,NetEase Games,NTES,USD,0.59,0.89,0.57,0.73,0.59,301192000.00
2/1/2003,NetEase Games,NTES,USD,0.73,0.79,0.57,0.60,0.49,308912000.00
3/1/2003,NetEase Games,NTES,USD,0.61,0.89,0.50,0.75,0.60,410748000.00
4/1/2003,NetEase Games,NTES,USD,0.75,1.17,0.72,1.09,0.88,679758000.00
5/1/2003,NetEase Games,NTES,USD,1.07,1.69,1.05,1.62,1.31,747736000.00
6/1/2003,NetEase Games,NTES,USD,1.66,1.87,1.41,1.82,1.47,840916000.00
7/1/2003,NetEase Games,NTES,USD,1.84,2.61,1.70,2.52,2.04,1220554000.00
8/1/2003,NetEase Games,NTES,USD,2.51,2.60,1.94,2.55,2.06,926098000.00
9/1/2003,NetEase Games,NTES,USD,2.56,3.46,2.54,2.79,2.26,1298092000.00
10/1/2003,NetEase Games,NTES,USD,2.83,3.60,2.24,2.27,1.84,2848722000.00
11/1/2003,NetEase Games,NTES,USD,2.32,2.36,1.98,2.33,1.89,1486836000.00
12/1/2003,NetEase Games,NTES,USD,2.36,2.39,1.76,1.85,1.49,1040052000.00
1/1/2004,NetEase Games,NTES,USD,1.87,2.49,1.86,2.35,1.90,929654000.00
2/1/2004,NetEase Games,NTES,USD,2.36,2.69,1.99,2.65,2.14,1049350000.00
3/1/2004,NetEase Games,NTES,USD,2.66,2.92,2.21,2.49,2.01,1152884000.00
4/1/2004,NetEase Games,NTES,USD,2.49,2.86,2.03,2.05,1.66,735636000.00
5/1/2004,NetEase Games,NTES,USD,2.06,2.26,1.79,2.25,1.82,750438000.00
6/1/2004,NetEase Games,NTES,USD,2.24,2.45,2.02,2.07,1.67,657746000.00
7/1/2004,NetEase Games,NTES,USD,2.03,2.06,1.51,1.86,1.51,868308000.00
8/1/2004,NetEase Games,NTES,USD,1.84,1.91,1.41,1.79,1.45,575810000.00
9/1/2004,NetEase Games,NTES,USD,1.79,2.05,1.66,1.90,1.53,493330000.00
10/1/2004,NetEase Games,NTES,USD,1.92,2.42,1.85,2.33,1.88,597542000.00
11/1/2004,NetEase Games,NTES,USD,2.32,2.69,2.28,2.65,2.14,520526000.00
12/1/2004,NetEase Games,NTES,USD,2.67,2.79,2.43,2.65,2.14,324668000.00
1/1/2005,NetEase Games,NTES,USD,2.68,2.69,2.03,2.11,1.70,407468000.00
2/1/2005,NetEase Games,NTES,USD,2.12,2.26,1.88,2.12,1.72,391234000.00
3/1/2005,NetEase Games,NTES,USD,2.13,2.45,2.11,2.41,1.95,385628000.00
4/1/2005,NetEase Games,NTES,USD,2.45,2.70,2.34,2.47,2.00,383560000.00
5/1/2005,NetEase Games,NTES,USD,2.47,2.63,2.39,2.58,2.09,233748000.00
6/1/2005,NetEase Games,NTES,USD,2.58,3.08,2.56,2.86,2.31,373284000.00
7/1/2005,NetEase Games,NTES,USD,2.86,3.05,2.68,2.94,2.38,239256000.00
8/1/2005,NetEase Games,NTES,USD,2.93,4.07,2.93,3.63,2.94,602464000.00
9/1/2005,NetEase Games,NTES,USD,3.66,4.80,3.59,4.50,3.64,585722000.00
10/1/2005,NetEase Games,NTES,USD,4.48,4.77,3.65,3.81,3.08,513250000.00
11/1/2005,NetEase Games,NTES,USD,3.80,4.30,2.76,2.85,2.30,831314000.00
12/1/2005,NetEase Games,NTES,USD,2.88,2.97,2.79,2.81,2.27,210836000.00
1/1/2006,NetEase Games,NTES,USD,2.83,3.65,2.81,3.57,2.89,404020000.00
2/1/2006,NetEase Games,NTES,USD,3.53,4.56,3.49,4.38,3.54,404824000.00
3/1/2006,NetEase Games,NTES,USD,4.31,5.10,4.12,4.91,3.97,350451500.00
4/1/2006,NetEase Games,NTES,USD,4.95,5.05,4.17,4.34,3.51,155847000.00
5/1/2006,NetEase Games,NTES,USD,4.39,4.75,4.05,4.09,3.31,291871000.00
6/1/2006,NetEase Games,NTES,USD,4.16,4.58,3.88,4.47,3.61,140156500.00
7/1/2006,NetEase Games,NTES,USD,4.52,4.62,3.32,3.46,2.80,176356000.00
8/1/2006,NetEase Games,NTES,USD,3.44,3.82,3.31,3.50,2.83,207357000.00
9/1/2006,NetEase Games,NTES,USD,3.50,3.60,3.06,3.27,2.65,161497000.00
10/1/2006,NetEase Games,NTES,USD,3.26,3.45,3.20,3.30,2.67,74552000.00
11/1/2006,NetEase Games,NTES,USD,3.30,3.74,3.01,3.69,2.98,203543500.00
12/1/2006,NetEase Games,NTES,USD,3.70,3.79,3.46,3.74,3.02,109961000.00
1/1/2007,NetEase Games,NTES,USD,3.74,4.26,3.64,4.09,3.30,142111500.00
2/1/2007,NetEase Games,NTES,USD,4.06,4.37,3.82,4.08,3.30,129073500.00
3/1/2007,NetEase Games,NTES,USD,4.01,4.10,3.50,3.55,2.87,109917000.00
4/1/2007,NetEase Games,NTES,USD,3.59,3.91,3.38,3.62,2.92,108075000.00
5/1/2007,NetEase Games,NTES,USD,3.60,3.68,3.39,3.61,2.92,108649500.00
6/1/2007,NetEase Games,NTES,USD,3.62,3.70,3.30,3.40,2.75,95902000.00
7/1/2007,NetEase Games,NTES,USD,3.50,3.87,3.26,3.40,2.75,125503500.00
8/1/2007,NetEase Games,NTES,USD,3.39,3.45,2.69,3.31,2.67,179787500.00
9/1/2007,NetEase Games,NTES,USD,3.24,3.59,3.24,3.38,2.73,79437500.00
10/1/2007,NetEase Games,NTES,USD,3.38,4.30,3.30,4.16,3.36,180496500.00
11/1/2007,NetEase Games,NTES,USD,4.14,4.80,3.69,4.05,3.28,185033500.00
12/1/2007,NetEase Games,NTES,USD,4.09,4.24,3.73,3.79,3.07,70123000.00
1/1/2008,NetEase Games,NTES,USD,3.80,3.93,3.40,3.61,2.92,117904000.00
2/1/2008,NetEase Games,NTES,USD,3.65,4.34,3.35,4.29,3.47,128105500.00
3/1/2008,NetEase Games,NTES,USD,4.28,4.37,3.25,3.84,3.11,128550000.00
4/1/2008,NetEase Games,NTES,USD,3.90,4.56,3.79,4.46,3.61,72188500.00
5/1/2008,NetEase Games,NTES,USD,4.47,5.14,4.40,4.55,3.68,173019500.00
6/1/2008,NetEase Games,NTES,USD,4.55,4.82,4.06,4.36,3.52,129028500.00
7/1/2008,NetEase Games,NTES,USD,4.29,4.74,3.80,4.54,3.67,120799500.00
8/1/2008,NetEase Games,NTES,USD,4.55,5.43,4.16,5.22,4.22,197851500.00
9/1/2008,NetEase Games,NTES,USD,5.24,5.37,3.84,4.56,3.69,150839500.00
10/1/2008,NetEase Games,NTES,USD,4.56,4.61,3.53,4.50,3.64,148689000.00
11/1/2008,NetEase Games,NTES,USD,4.47,4.70,3.00,3.68,2.97,96790000.00
12/1/2008,NetEase Games,NTES,USD,3.66,4.49,3.47,4.42,3.57,77604000.00
1/1/2009,NetEase Games,NTES,USD,4.45,4.58,3.32,3.80,3.07,118519000.00
2/1/2009,NetEase Games,NTES,USD,3.77,4.21,3.65,4.10,3.31,90604500.00
3/1/2009,NetEase Games,NTES,USD,4.11,5.42,4.02,5.37,4.34,192655000.00
4/1/2009,NetEase Games,NTES,USD,5.26,6.30,5.11,6.04,4.88,238936000.00
5/1/2009,NetEase Games,NTES,USD,6.12,7.00,5.65,6.92,5.59,259794500.00
6/1/2009,NetEase Games,NTES,USD,7.09,7.75,6.62,7.04,5.69,250986500.00
7/1/2009,NetEase Games,NTES,USD,6.96,8.96,6.28,8.81,7.12,263791000.00
8/1/2009,NetEase Games,NTES,USD,8.99,9.39,7.52,8.40,6.79,219254000.00
9/1/2009,NetEase Games,NTES,USD,8.34,9.70,8.20,9.14,7.39,196289500.00
10/1/2009,NetEase Games,NTES,USD,9.15,9.34,7.08,7.72,6.24,276308500.00
11/1/2009,NetEase Games,NTES,USD,7.21,8.49,7.13,7.65,6.18,164783000.00
12/1/2009,NetEase Games,NTES,USD,7.70,8.11,7.21,7.52,6.08,100216000.00
1/1/2010,NetEase Games,NTES,USD,7.60,8.46,6.47,6.56,5.30,117437000.00
2/1/2010,NetEase Games,NTES,USD,6.54,7.89,6.38,7.77,6.28,99592500.00
3/1/2010,NetEase Games,NTES,USD,7.76,8.33,7.09,7.10,5.74,94924500.00
4/1/2010,NetEase Games,NTES,USD,7.10,7.58,6.88,6.98,5.64,85262500.00
5/1/2010,NetEase Games,NTES,USD,6.94,6.97,5.23,6.07,4.91,127574500.00
6/1/2010,NetEase Games,NTES,USD,5.94,6.69,5.76,6.34,5.13,103039000.00
7/1/2010,NetEase Games,NTES,USD,6.40,8.03,6.34,7.66,6.19,89848000.00
8/1/2010,NetEase Games,NTES,USD,7.70,8.43,7.27,7.95,6.42,101412000.00
9/1/2010,NetEase Games,NTES,USD,8.00,8.17,7.45,7.89,6.38,89167000.00
10/1/2010,NetEase Games,NTES,USD,7.96,8.69,7.46,8.36,6.76,102569000.00
11/1/2010,NetEase Games,NTES,USD,8.46,8.73,7.56,7.64,6.17,73450000.00
12/1/2010,NetEase Games,NTES,USD,7.80,8.04,7.04,7.23,5.84,56380500.00
1/1/2011,NetEase Games,NTES,USD,7.36,8.32,7.24,8.07,6.52,59367500.00
2/1/2011,NetEase Games,NTES,USD,8.16,9.74,7.98,9.33,7.54,113316500.00
3/1/2011,NetEase Games,NTES,USD,9.05,9.91,8.58,9.90,8.00,110465000.00
4/1/2011,NetEase Games,NTES,USD,10.30,11.00,9.60,9.86,7.97,112443500.00
5/1/2011,NetEase Games,NTES,USD,9.87,10.09,8.69,9.23,7.46,103490000.00
6/1/2011,NetEase Games,NTES,USD,9.15,9.40,8.10,9.02,7.29,103312500.00
7/1/2011,NetEase Games,NTES,USD,8.97,10.45,8.93,10.10,8.17,77201000.00
8/1/2011,NetEase Games,NTES,USD,10.30,10.30,8.13,10.11,8.17,126859000.00
9/1/2011,NetEase Games,NTES,USD,10.07,10.22,7.45,7.63,6.17,109431000.00
10/1/2011,NetEase Games,NTES,USD,7.45,10.20,7.15,9.47,7.66,100725000.00
11/1/2011,NetEase Games,NTES,USD,9.15,9.79,8.14,9.02,7.29,96485500.00
12/1/2011,NetEase Games,NTES,USD,9.11,9.66,8.49,8.97,7.25,57583500.00
1/1/2012,NetEase Games,NTES,USD,9.06,9.95,8.40,9.56,7.73,47538500.00
2/1/2012,NetEase Games,NTES,USD,9.60,10.79,9.32,10.48,8.48,70005500.00
3/1/2012,NetEase Games,NTES,USD,10.44,12.09,9.86,11.62,9.39,79032000.00
4/1/2012,NetEase Games,NTES,USD,11.66,12.29,11.07,12.06,9.75,58981000.00
5/1/2012,NetEase Games,NTES,USD,12.08,12.61,11.16,12.47,10.08,91761500.00
6/1/2012,NetEase Games,NTES,USD,12.23,13.11,11.03,11.77,9.51,70705500.00
7/1/2012,NetEase Games,NTES,USD,11.81,12.38,10.32,10.56,8.54,60405500.00
8/1/2012,NetEase Games,NTES,USD,10.55,11.64,9.50,10.41,8.42,106319500.00
9/1/2012,NetEase Games,NTES,USD,10.30,11.48,9.60,11.23,9.08,96419500.00
10/1/2012,NetEase Games,NTES,USD,11.16,11.28,10.25,10.80,8.73,51118000.00
11/1/2012,NetEase Games,NTES,USD,11.00,11.38,8.59,8.77,7.09,90001000.00
12/1/2012,NetEase Games,NTES,USD,8.77,8.81,7.40,8.51,6.88,154675500.00
1/1/2013,NetEase Games,NTES,USD,8.71,9.62,8.43,9.28,7.51,75315000.00
2/1/2013,NetEase Games,NTES,USD,9.40,10.85,9.06,10.26,8.48,82387000.00
3/1/2013,NetEase Games,NTES,USD,10.19,11.10,9.90,10.95,9.06,57689500.00
4/1/2013,NetEase Games,NTES,USD,10.95,11.30,10.27,11.28,9.33,47114000.00
5/1/2013,NetEase Games,NTES,USD,11.24,13.02,11.14,12.79,10.58,46407500.00
6/1/2013,NetEase Games,NTES,USD,12.78,12.87,10.96,12.63,10.45,51706500.00
7/1/2013,NetEase Games,NTES,USD,12.72,13.75,12.51,12.74,10.54,53731000.00
8/1/2013,NetEase Games,NTES,USD,12.90,15.50,12.02,14.15,11.70,99797500.00
9/1/2013,NetEase Games,NTES,USD,14.36,15.36,14.21,14.52,12.01,69349000.00
10/1/2013,NetEase Games,NTES,USD,14.59,14.96,12.90,13.50,11.17,102966500.00
11/1/2013,NetEase Games,NTES,USD,13.61,14.51,12.58,14.36,11.88,74376500.00
12/1/2013,NetEase Games,NTES,USD,14.24,15.97,13.74,15.72,13.00,65595500.00
1/1/2014,NetEase Games,NTES,USD,15.70,16.87,14.47,14.99,12.40,69342000.00
2/1/2014,NetEase Games,NTES,USD,15.09,15.20,13.29,13.83,11.44,85571000.00
3/1/2014,NetEase Games,NTES,USD,13.63,14.72,12.58,13.46,11.36,93643000.00
4/1/2014,NetEase Games,NTES,USD,13.55,15.02,12.65,13.62,11.49,75847500.00
5/1/2014,NetEase Games,NTES,USD,13.70,14.54,12.98,14.23,12.01,57126000.00
6/1/2014,NetEase Games,NTES,USD,14.24,15.75,13.83,15.67,13.29,60555000.00
7/1/2014,NetEase Games,NTES,USD,15.70,17.35,14.72,16.81,14.25,42268500.00
8/1/2014,NetEase Games,NTES,USD,16.80,18.21,16.15,17.61,14.93,40107000.00
9/1/2014,NetEase Games,NTES,USD,17.54,18.14,16.77,17.13,14.59,30114500.00
10/1/2014,NetEase Games,NTES,USD,17.21,19.16,16.28,18.94,16.13,59750000.00
11/1/2014,NetEase Games,NTES,USD,19.10,21.49,18.36,21.13,17.99,46305500.00
12/1/2014,NetEase Games,NTES,USD,20.98,21.19,19.05,19.83,16.94,36593000.00
1/1/2015,NetEase Games,NTES,USD,19.96,22.92,19.37,21.85,18.67,44921000.00
2/1/2015,NetEase Games,NTES,USD,21.91,23.69,19.77,20.01,17.09,47283000.00
3/1/2015,NetEase Games,NTES,USD,20.24,21.47,18.83,21.06,18.06,57119500.00
4/1/2015,NetEase Games,NTES,USD,20.95,25.65,20.95,25.64,21.98,67330500.00
5/1/2015,NetEase Games,NTES,USD,25.67,30.06,24.40,28.28,24.25,90388000.00
6/1/2015,NetEase Games,NTES,USD,28.74,30.98,28.07,28.97,24.91,93757000.00
7/1/2015,NetEase Games,NTES,USD,28.69,30.90,23.22,27.73,23.83,122062500.00
8/1/2015,NetEase Games,NTES,USD,27.82,29.99,20.56,22.24,19.11,106809500.00
9/1/2015,NetEase Games,NTES,USD,21.47,25.09,21.28,24.02,20.73,81479500.00
10/1/2015,NetEase Games,NTES,USD,24.16,29.39,23.20,28.91,24.95,81076000.00
11/1/2015,NetEase Games,NTES,USD,28.95,34.07,28.16,33.33,28.77,150874500.00
12/1/2015,NetEase Games,NTES,USD,32.90,37.29,32.25,36.25,31.39,114728500.00
1/1/2016,NetEase Games,NTES,USD,34.43,35.14,30.10,31.23,27.04,100564000.00
2/1/2016,NetEase Games,NTES,USD,31.17,32.51,25.92,26.92,23.31,117117500.00
3/1/2016,NetEase Games,NTES,USD,27.22,31.09,26.52,28.72,24.87,135132500.00
4/1/2016,NetEase Games,NTES,USD,28.46,29.31,26.16,28.14,24.48,110923000.00
5/1/2016,NetEase Games,NTES,USD,27.88,35.82,27.29,35.57,30.94,170967000.00
6/1/2016,NetEase Games,NTES,USD,35.20,38.65,32.20,38.64,33.77,132084500.00
7/1/2016,NetEase Games,NTES,USD,38.65,42.05,36.57,40.85,35.70,118170500.00
8/1/2016,NetEase Games,NTES,USD,40.85,43.75,39.40,42.39,37.04,117439500.00
9/1/2016,NetEase Games,NTES,USD,42.38,50.90,41.60,48.16,42.23,145321500.00
10/1/2016,NetEase Games,NTES,USD,48.75,54.52,48.66,51.40,45.07,101210000.00
11/1/2016,NetEase Games,NTES,USD,51.80,51.98,43.28,44.82,39.30,153554000.00
12/1/2016,NetEase Games,NTES,USD,45.02,45.76,42.22,43.07,37.89,93567000.00
1/1/2017,NetEase Games,NTES,USD,43.88,51.54,43.13,50.78,44.68,93158500.00
2/1/2017,NetEase Games,NTES,USD,51.28,61.70,50.03,61.01,53.68,138461000.00
3/1/2017,NetEase Games,NTES,USD,61.50,61.73,56.06,56.80,49.98,116828000.00
4/1/2017,NetEase Games,NTES,USD,56.67,57.38,51.13,53.08,46.86,102074000.00
5/1/2017,NetEase Games,NTES,USD,53.07,60.36,51.81,56.96,50.28,158360000.00
6/1/2017,NetEase Games,NTES,USD,57.04,67.51,56.76,60.13,53.28,147972000.00
7/1/2017,NetEase Games,NTES,USD,60.52,64.18,58.02,62.26,55.16,102346500.00
8/1/2017,NetEase Games,NTES,USD,62.80,63.28,51.89,55.17,48.88,173996500.00
9/1/2017,NetEase Games,NTES,USD,55.27,59.11,50.64,52.76,46.89,139886500.00
10/1/2017,NetEase Games,NTES,USD,53.03,56.87,52.30,56.38,50.11,123568000.00
11/1/2017,NetEase Games,NTES,USD,56.82,75.02,54.43,65.74,58.43,202189000.00
